timestamp,hour_of_day,day_of_week,is_weekend,vm_arrivals,total_cpus_requested,total_ram_mb_requested,italy_hydro,italy_solar,italy_wind,italy_total_renewable_mw,italy_carbon_intensity,italy_renewable_pct,sweden_hydro,sweden_solar,sweden_wind,sweden_total_renewable_mw,sweden_carbon_intensity,sweden_renewable_pct,spain_hydro,spain_solar,spain_wind,spain_total_renewable_mw,spain_carbon_intensity,spain_renewable_pct,france_hydro,france_solar,france_wind,france_total_renewable_mw,france_carbon_intensity,france_renewable_pct,germany_hydro,germany_solar,germany_wind,germany_total_renewable_mw,germany_carbon_intensity,germany_renewable_pct,italy_datacenter_type,sweden_datacenter_type,spain_datacenter_type,france_datacenter_type,germany_datacenter_type
2024-08-18 03:00:00,3,6,1,5,42,34783232,5010.0,0.0,1414.0,6424.0,237.25,38.87,6834.0,5.0,1856.0,8695.0,0.49,60.24,2648.0,360.0,3836.0,6844.0,120.97,34.95,5074.0,0.0,3213.0,8287.0,6.26,17.94,2036.0,3.0,1643.0,3682.0,398.16,40.12,DB,DG,DB,DB,DB
2024-08-18 04:00:00,4,6,1,6,61,51560448,4895.0,106.0,1375.0,6376.0,237.45,39.27,7090.0,42.0,1775.0,8907.0,0.52,60.11,3252.0,172.0,3432.0,6856.0,125.19,34.37,5344.0,256.0,3202.0,8802.0,6.18,18.27,2215.0,39.0,1574.0,3828.0,389.31,41.58,DB,DG,DB,DB,DB
2024-08-18 05:00:00,5,6,1,13,89,70565888,4617.0,1302.0,1837.0,7756.0,212.49,45.17,7239.0,198.0,1548.0,8985.0,0.6,59.69,3184.0,128.0,3632.0,6944.0,124.46,35.06,5383.0,596.0,3575.0,9554.0,6.27,19.65,1906.0,1190.0,1678.0,4774.0,366.86,44.73,DB,DG,DB,DB,DB
2024-08-18 06:00:00,6,6,1,4,27,20054016,4662.0,3733.0,2234.0,10629.0,176.93,54.11,7281.0,449.0,1393.0,9123.0,0.7,60.81,2960.0,512.0,3544.0,7016.0,111.14,39.04,5426.0,2049.0,3499.0,10974.0,6.04,21.83,2350.0,3510.0,1303.0,7163.0,336.0,49.13,DG,DG,DB,DB,DB
2024-08-18 07:00:00,7,6,1,76,218,1622786048,4387.0,6253.0,1524.0,12164.0,159.04,58.57,7254.0,725.0,1450.0,9429.0,0.87,62.7,2528.0,5916.0,3576.0,12020.0,68.94,56.82,6028.0,4410.0,3133.0,13571.0,6.2,25.06,3043.0,6650.0,1165.0,10858.0,297.39,54.55,DG,DG,DG,DB,DG
2024-08-18 08:00:00,8,6,1,21,91,168050688,4172.0,8804.0,925.0,13901.0,145.43,62.07,7125.0,951.0,1879.0,9955.0,0.98,63.64,3484.0,13028.0,3452.0,19964.0,48.99,66.46,6357.0,7043.0,3442.0,16842.0,7.72,31.81,4207.0,10674.0,1127.0,16008.0,243.69,61.54,DG,DG,DG,DB,DG
2024-08-18 09:00:00,9,6,1,15,94,93814784,4179.0,9742.0,1038.0,14959.0,143.06,63.16,6999.0,1073.0,2342.0,10414.0,0.95,65.02,4184.0,16960.0,3040.0,24184.0,43.21,69.3,6443.0,9302.0,3563.0,19308.0,8.4,36.09,5402.0,14090.0,1246.0,20738.0,190.63,67.72,DG,DG,DG,DB,DG
2024-08-18 10:00:00,10,6,1,19,371,88031232,4358.0,10114.0,1395.0,15867.0,147.56,63.03,6643.0,1085.0,2806.0,10534.0,0.92,65.0,4108.0,17936.0,3128.0,25172.0,41.55,70.41,6359.0,10601.0,4190.0,21150.0,8.47,38.69,5946.0,17480.0,1598.0,25024.0,169.01,72.07,DG,DG,DG,DB,DG
2024-08-18 11:00:00,11,6,1,18,309,170229760,4811.0,10796.0,1744.0,17351.0,140.52,64.89,6469.0,1038.0,3276.0,10783.0,0.87,65.11,4420.0,19108.0,3588.0,27116.0,39.28,71.8,6261.0,11058.0,4428.0,21747.0,8.57,40.98,6841.0,19848.0,1946.0,28635.0,156.99,74.42,DG,DG,DG,DB,DG
2024-08-18 12:00:00,12,6,1,14,152,49414144,4734.0,9608.0,2517.0,16859.0,130.07,66.3,6442.0,896.0,3769.0,11107.0,0.79,65.72,4788.0,19388.0,4712.0,28888.0,38.4,72.44,6234.0,11081.0,4418.0,21733.0,8.83,41.94,6662.0,19269.0,3146.0,29077.0,154.8,74.5,DG,DG,DG,DB,DG
2024-08-18 13:00:00,13,6,1,59,664,808832000,5147.0,8049.0,3508.0,16704.0,127.22,65.6,6472.0,709.0,3994.0,11175.0,0.72,65.88,4728.0,19700.0,4688.0,29116.0,38.36,72.32,6094.0,10747.0,4336.0,21177.0,8.97,41.6,6792.0,17350.0,4628.0,28770.0,161.31,73.71,DG,DG,DG,DB,DG
2024-08-18 14:00:00,14,6,1,13,153,69484544,4860.0,6521.0,4545.0,15926.0,138.19,63.22,6560.0,535.0,4118.0,11213.0,0.65,65.38,4708.0,18760.0,4976.0,28444.0,39.63,71.64,5820.0,9687.0,4462.0,19969.0,9.0,40.57,6995.0,14163.0,6062.0,27220.0,182.21,71.25,DG,DG,DG,DB,DG
2024-08-18 15:00:00,15,6,1,42,478,148119552,5190.0,4335.0,4715.0,14240.0,163.99,57.38,6786.0,331.0,4100.0,11217.0,0.55,65.77,4568.0,17892.0,5340.0,27800.0,40.56,71.49,5913.0,7381.0,4599.0,17893.0,8.97,36.68,5720.0,10066.0,7619.0,23405.0,241.91,64.17,DG,DG,DG,DB,DG
2024-08-18 16:00:00,16,6,1,39,2060,1611071488,6372.0,1847.0,4126.0,12345.0,191.43,51.49,7109.0,150.0,3876.0,11135.0,0.49,65.17,4532.0,17236.0,6284.0,28052.0,40.95,71.81,5987.0,4574.0,4459.0,15020.0,9.42,31.44,3306.0,6075.0,8432.0,17813.0,304.58,58.73,DG,DG,DG,DB,DG
2024-08-18 17:00:00,17,6,1,25,612,153911296,9104.0,342.0,3740.0,13186.0,206.28,51.45,7226.0,34.0,3893.0,11153.0,0.47,65.26,4092.0,14320.0,8464.0,26876.0,50.53,68.64,5651.0,1904.0,4366.0,11921.0,10.16,26.61,4056.0,2688.0,9148.0,15892.0,329.08,56.25,DG,DG,DG,DB,DG
2024-08-18 18:00:00,18,6,1,135,915,660819968,9845.0,2.0,2760.0,12607.0,217.67,49.72,6846.0,2.0,4159.0,11007.0,0.43,65.48,3632.0,7604.0,9800.0,21036.0,83.66,58.12,6700.0,539.0,4108.0,11347.0,9.78,24.41,5611.0,458.0,9007.0,15076.0,348.1,56.54,DB,DG,DG,DB,DG
2024-08-18 19:00:00,19,6,1,23,281,507451392,9246.0,0.0,1974.0,11220.0,231.71,45.8,6200.0,0.0,4783.0,10983.0,0.52,65.56,4892.0,1268.0,9516.0,15676.0,103.0,54.22,8232.0,261.0,4069.0,12562.0,9.82,26.27,5648.0,8.0,9189.0,14845.0,352.88,55.8,DB,DG,DG,DB,DG
2024-08-18 20:00:00,20,6,1,14,131,43761664,7230.0,0.0,1454.0,8684.0,241.88,40.22,5308.0,0.0,5086.0,10394.0,0.88,63.81,5912.0,660.0,9924.0,16496.0,104.21,54.97,8244.0,0.0,4052.0,12296.0,7.93,25.81,4382.0,5.0,9355.0,13742.0,348.74,54.95,DB,DG,DG,DB,DG
2024-08-18 21:00:00,21,6,1,408,1732,1417625600,5564.0,0.0,1316.0,6880.0,249.01,36.88,4491.0,0.0,5105.0,9596.0,0.76,61.62,5348.0,624.0,9956.0,15928.0,97.59,54.98,7552.0,0.0,3840.0,11392.0,7.85,24.9,2790.0,5.0,9455.0,12250.0,347.56,53.83,DB,DG,DG,DB,DG
2024-08-18 22:00:00,22,6,1,7,52,37650432,4731.0,0.0,1107.0,5838.0,236.28,37.83,3733.0,0.0,4989.0,8722.0,1.11,59.5,4144.0,620.0,10276.0,15040.0,90.65,52.83,6329.0,0.0,3446.0,9775.0,7.04,22.79,2554.0,5.0,9247.0,11806.0,341.02,53.36,DB,DG,DG,DB,DG
2024-08-18 23:00:00,23,6,1,10,75,76972032,4155.0,0.0,1172.0,5327.0,230.79,38.44,3523.0,0.0,4816.0,8339.0,1.41,59.26,3024.0,620.0,10000.0,13644.0,90.1,50.45,5462.0,0.0,2961.0,8423.0,6.26,20.16,3267.0,3.0,9577.0,12847.0,338.5,53.06,DB,DG,DG,DB,DG
2024-08-19 00:00:00,0,0,0,9,52,40517632,4094.0,0.0,1184.0,5278.0,228.73,38.8,3816.0,0.0,4426.0,8242.0,1.56,59.37,2740.0,616.0,9652.0,13008.0,91.45,48.53,5642.0,0.0,2672.0,8314.0,6.65,19.45,4152.0,3.0,9326.0,13481.0,335.03,52.28,DB,DG,DB,DB,DG
2024-08-19 01:00:00,1,0,0,5,35,34783232,4158.0,0.0,1117.0,5275.0,226.91,38.3,3786.0,0.0,4199.0,7985.0,1.65,58.73,2064.0,608.0,9384.0,12056.0,90.52,47.55,5377.0,0.0,2434.0,7811.0,6.38,18.48,4799.0,3.0,8948.0,13750.0,328.4,51.85,DB,DG,DB,DB,DG
2024-08-19 02:00:00,2,0,0,6,51,51560448,4659.0,0.0,1185.0,5844.0,230.16,38.24,3810.0,0.0,4031.0,7841.0,1.64,58.37,2600.0,608.0,9228.0,12436.0,89.59,47.19,5353.0,0.0,2265.0,7618.0,7.18,17.87,4378.0,4.0,8471.0,12853.0,336.83,50.55,DB,DG,DB,DB,DG
2024-08-19 03:00:00,3,0,0,4,30,18006016,4802.0,0.0,1399.0,6201.0,230.74,38.69,4207.0,3.0,3965.0,8175.0,1.1,59.12,2024.0,604.0,8640.0,11268.0,93.37,45.64,5528.0,0.0,2210.0,7738.0,8.37,18.22,3365.0,7.0,7532.0,10904.0,359.28,47.96,DB,DG,DB,DB,DB
2024-08-19 04:00:00,4,0,0,16,110,70336512,6075.0,75.0,1448.0,7598.0,232.2,40.94,5415.0,36.0,3768.0,9219.0,0.59,61.27,2248.0,468.0,8136.0,10852.0,94.58,44.17,6236.0,261.0,2039.0,8536.0,9.73,20.09,5264.0,42.0,6262.0,11568.0,382.39,49.81,DB,DG,DB,DB,DB
2024-08-19 05:00:00,5,0,0,15,1263,1051901952,6770.0,1195.0,1644.0,9609.0,210.32,46.24,6679.0,208.0,3302.0,10189.0,0.57,63.26,2500.0,276.0,7596.0,10372.0,101.95,45.86,6992.0,738.0,1990.0,9720.0,11.22,21.01,7200.0,1533.0,5389.0,14122.0,376.11,51.23,DB,DG,DB,DB,DG
2024-08-19 06:00:00,6,0,0,27,2563,2064957440,6881.0,3784.0,1629.0,12294.0,193.41,50.93,6988.0,499.0,3051.0,10538.0,0.67,64.91,4592.0,536.0,6648.0,11776.0,98.41,50.63,7629.0,2985.0,1932.0,12546.0,12.63,24.57,7451.0,6410.0,3702.0,17563.0,347.09,54.4,DG,DG,DG,DB,DG
2024-08-19 07:00:00,7,0,0,49,447,719208448,5581.0,6522.0,1634.0,13737.0,185.07,53.61,7038.0,869.0,3198.0,11105.0,0.79,65.47,2848.0,6352.0,5372.0,14572.0,66.67,60.0,6427.0,6690.0,1834.0,14951.0,10.76,27.9,5998.0,13944.0,2216.0,22158.0,312.37,58.69,DG,DG,DG,DB,DG
2024-08-19 08:00:00,8,0,0,50,469,697647104,4890.0,9046.0,1803.0,15739.0,156.62,59.05,6534.0,1205.0,3562.0,11301.0,0.99,65.4,2476.0,14168.0,3964.0,20608.0,47.26,67.38,4856.0,10101.0,1848.0,16805.0,9.25,30.45,2868.0,21771.0,1822.0,26461.0,256.81,64.98,DG,DG,DG,DB,DG
2024-08-19 09:00:00,9,0,0,3596,14806,19701481472,4436.0,9770.0,2205.0,16411.0,145.82,61.45,5900.0,1493.0,3945.0,11338.0,1.11,65.61,3832.0,17676.0,2924.0,24432.0,44.02,69.28,5303.0,12730.0,1851.0,19884.0,7.84,33.05,4363.0,27068.0,1696.0,33127.0,212.61,70.51,DG,DG,DG,DB,DG
2024-08-19 10:00:00,10,0,0,2512,10054,10619088896,4062.0,9820.0,2849.0,16731.0,133.83,63.26,5550.0,1613.0,4320.0,11483.0,1.13,66.54,3940.0,19580.0,2556.0,26076.0,41.46,69.26,5710.0,14233.0,1932.0,21875.0,8.14,34.83,4802.0,29199.0,1599.0,35600.0,201.03,72.31,DG,DG,DG,DB,DG
2024-08-19 11:00:00,11,0,0,58,487,830083584,3938.0,9055.0,3454.0,16447.0,133.35,63.09,5363.0,1639.0,4385.0,11387.0,1.17,66.33,4700.0,20104.0,2336.0,27140.0,41.42,68.91,5564.0,14759.0,1927.0,22250.0,7.75,35.64,5908.0,29147.0,1343.0,36398.0,203.38,71.8,DG,DG,DG,DB,DG
2024-08-19 12:00:00,12,0,0,2393,10472,11462460416,3759.0,8781.0,3235.0,15775.0,144.57,61.1,5387.0,1545.0,4161.0,11093.0,1.12,65.07,4464.0,20892.0,2004.0,27360.0,41.16,68.87,6039.0,14515.0,1916.0,22470.0,6.92,35.44,6631.0,28505.0,1295.0,36431.0,201.43,71.67,DG,DG,DG,DB,DG
2024-08-19 13:00:00,13,0,0,3947,16053,17430646784,4302.0,7774.0,3302.0,15378.0,158.85,58.42,5652.0,1333.0,4136.0,11121.0,1.04,65.36,4024.0,20876.0,1980.0,26880.0,40.89,68.89,5904.0,13702.0,1898.0,21504.0,7.81,34.81,6869.0,26876.0,1153.0,34898.0,201.51,70.78,DG,DG,DG,DB,DG
2024-08-19 14:00:00,14,0,0,40,611,877953024,4721.0,6445.0,3031.0,14197.0,174.38,54.58,6448.0,1000.0,3915.0,11363.0,0.9,65.68,3884.0,20468.0,2264.0,26616.0,40.46,68.88,6037.0,11922.0,1902.0,19861.0,8.13,32.99,5686.0,23579.0,1037.0,30302.0,237.98,66.31,DG,DG,DG,DB,DG
2024-08-19 15:00:00,15,0,0,120,788,1125842944,5930.0,4450.0,2228.0,12608.0,205.44,48.37,7233.0,632.0,3336.0,11201.0,0.74,65.27,3416.0,19696.0,2700.0,25812.0,42.85,69.24,5261.0,9254.0,2016.0,16531.0,8.9,30.18,3263.0,18201.0,1077.0,22541.0,306.16,56.01,DB,DG,DG,DB,DG
2024-08-19 16:00:00,16,0,0,44,431,298156032,7113.0,1978.0,1631.0,10722.0,231.06,42.82,7848.0,296.0,2788.0,10932.0,0.64,63.85,2800.0,18412.0,3364.0,24576.0,53.64,67.59,6754.0,5666.0,2121.0,14541.0,11.1,28.12,3385.0,11078.0,1194.0,15657.0,366.46,46.54,DB,DG,DG,DB,DB
2024-08-19 17:00:00,17,0,0,89,641,922042368,8702.0,350.0,1322.0,10374.0,246.52,42.24,8109.0,69.0,2519.0,10697.0,0.56,63.63,1900.0,14636.0,4088.0,20624.0,84.35,58.23,8473.0,2278.0,2310.0,13061.0,14.76,25.87,5578.0,4152.0,1434.0,11164.0,411.93,42.12,DB,DG,DG,DB,DB
2024-08-19 18:00:00,18,0,0,533,4819,4819238912,9246.0,2.0,1111.0,10359.0,255.95,41.26,7924.0,2.0,2447.0,10373.0,0.69,63.46,4684.0,6988.0,4408.0,16080.0,124.22,46.69,8607.0,572.0,2534.0,11713.0,15.75,24.02,7198.0,521.0,1987.0,9706.0,426.76,40.2,DB,DG,DB,DB,DB
2024-08-19 19:00:00,19,0,0,1027,1358,2022146048,8420.0,0.0,974.0,9394.0,258.13,39.97,7706.0,0.0,2567.0,10273.0,0.73,63.14,6636.0,1236.0,4520.0,12392.0,144.96,41.94,7475.0,293.0,2810.0,10578.0,14.8,22.08,7213.0,27.0,3051.0,10291.0,420.23,39.84,DB,DG,DB,DB,DB
2024-08-19 20:00:00,20,0,0,268,733,2637611008,5989.0,0.0,927.0,6916.0,254.36,36.39,7182.0,0.0,2978.0,10160.0,1.02,62.5,6628.0,732.0,5436.0,12796.0,138.2,42.56,6995.0,0.0,3082.0,10077.0,13.69,20.8,4906.0,15.0,4004.0,8925.0,406.81,40.7,DB,DG,DB,DB,DB
2024-08-19 21:00:00,21,0,0,119,2202,5821120512,5150.0,0.0,949.0,6099.0,246.15,36.49,6419.0,0.0,3382.0,9801.0,1.01,62.13,5992.0,712.0,5880.0,12584.0,127.65,43.97,6661.0,0.0,3361.0,10022.0,12.24,20.67,3197.0,5.0,5751.0,8953.0,378.06,44.54,DB,DG,DB,DB,DB
2024-08-19 22:00:00,22,0,0,168,350,364134400,5068.0,0.0,988.0,6056.0,220.81,39.61,5561.0,1.0,3537.0,9099.0,0.89,60.38,5056.0,708.0,6100.0,11864.0,117.82,44.42,5481.0,0.0,3491.0,8972.0,9.61,19.61,3200.0,7.0,7805.0,11012.0,341.53,48.4,DB,DG,DB,DB,DB
2024-08-19 23:00:00,23,0,0,8,56,36012032,4422.0,0.0,1202.0,5624.0,217.53,39.55,5204.0,1.0,3462.0,8667.0,0.53,59.41,5352.0,704.0,5528.0,11584.0,112.36,44.45,5766.0,0.0,3751.0,9517.0,9.22,19.86,2645.0,11.0,9391.0,12047.0,308.97,52.13,DB,DG,DB,DB,DG
2024-08-20 00:00:00,0,1,0,13,157,21692416,4196.0,0.0,1442.0,5638.0,208.88,40.52,5161.0,1.0,3336.0,8498.0,0.55,59.06,4396.0,704.0,5228.0,10328.0,112.39,42.68,5918.0,0.0,3625.0,9543.0,7.62,18.25,3014.0,9.0,10963.0,13986.0,291.71,53.83,DB,DG,DB,DB,DG
2024-08-20 01:00:00,1,1,0,4,35,36421632,4047.0,0.0,1313.0,5360.0,213.91,39.41,5179.0,1.0,3236.0,8416.0,0.56,57.48,3836.0,632.0,4876.0,9344.0,111.78,40.35,6062.0,0.0,3563.0,9625.0,5.61,18.12,2892.0,14.0,11173.0,14079.0,286.1,54.51,DB,DG,DB,DB,DG
2024-08-20 02:00:00,2,1,0,10,177,36831232,4357.0,0.0,1230.0,5587.0,213.31,39.65,5458.0,1.0,3406.0,8865.0,0.53,59.25,3388.0,632.0,4396.0,8416.0,108.39,39.77,6156.0,0.0,3557.0,9713.0,5.55,17.99,3279.0,12.0,11613.0,14904.0,285.59,54.16,DB,DG,DB,DB,DG
2024-08-20 03:00:00,3,1,0,5,43,36831232,4464.0,0.0,1242.0,5706.0,218.28,39.31,5605.0,2.0,3579.0,9186.0,0.52,59.77,3840.0,588.0,3996.0,8424.0,109.2,38.62,6282.0,0.0,3522.0,9804.0,5.59,17.89,3151.0,13.0,11645.0,14809.0,293.78,53.35,DB,DG,DB,DB,DG
2024-08-20 04:00:00,4,1,0,15,202,48955392,5611.0,96.0,1266.0,6973.0,220.29,40.46,6327.0,28.0,3777.0,10132.0,0.46,61.93,3608.0,560.0,3616.0,7784.0,117.1,38.82,5493.0,264.0,3532.0,9289.0,5.26,18.86,3702.0,63.0,11900.0,15665.0,308.3,54.82,DB,DG,DB,DB,DG
2024-08-20 05:00:00,5,1,0,165,322,686997504,6683.0,1367.0,1323.0,9373.0,205.52,46.03,7021.0,178.0,3647.0,10846.0,0.52,63.21,4984.0,356.0,3356.0,8696.0,127.18,39.63,6073.0,732.0,3592.0,10397.0,5.7,21.0,6514.0,2249.0,12256.0,21019.0,296.95,58.49,DB,DG,DB,DB,DG
2024-08-20 06:00:00,6,1,0,230,601,487473152,6310.0,4273.0,1107.0,11690.0,187.2,51.16,7158.0,447.0,3358.0,10963.0,0.63,64.01,5952.0,608.0,2840.0,9400.0,124.04,42.76,7176.0,2928.0,3423.0,13527.0,6.74,25.24,6361.0,8195.0,11545.0,26101.0,268.33,62.64,DG,DG,DB,DB,DG
2024-08-20 07:00:00,7,1,0,1536,6063,6665854976,5632.0,7411.0,1209.0,14252.0,174.16,55.59,7217.0,769.0,3710.0,11696.0,0.75,67.94,3764.0,5488.0,2524.0,11776.0,84.86,52.68,6511.0,6514.0,3090.0,16115.0,6.22,28.89,4767.0,16183.0,8166.0,29116.0,231.4,66.89,DG,DG,DG,DB,DG
2024-08-20 08:00:00,8,1,0,5700,21931,24963608576,4264.0,10014.0,1423.0,15701.0,161.66,58.69,7088.0,1045.0,4151.0,12284.0,0.88,69.81,3812.0,12900.0,1704.0,18416.0,53.45,62.69,6072.0,9863.0,3030.0,18965.0,5.24,32.37,3782.0,23629.0,6308.0,33719.0,174.3,73.42,DG,DG,DG,DB,DG
2024-08-20 09:00:00,9,1,0,62,283,390696960,3911.0,11374.0,1673.0,16958.0,148.79,61.43,6620.0,1253.0,4685.0,12558.0,0.93,70.97,4056.0,16552.0,1540.0,22148.0,45.23,66.26,5493.0,12086.0,3419.0,20998.0,4.58,34.28,4377.0,29237.0,6344.0,39958.0,143.0,77.79,DG,DG,DG,DB,DG
2024-08-20 10:00:00,10,1,0,211,1076,1610579968,3737.0,12103.0,1710.0,17550.0,142.71,62.93,5939.0,1331.0,5221.0,12491.0,0.94,71.16,4056.0,18684.0,1824.0,24564.0,41.12,68.61,6414.0,13305.0,3788.0,23507.0,4.63,36.61,6351.0,32313.0,6940.0,45604.0,125.83,80.24,DG,DG,DG,DB,DG
2024-08-20 11:00:00,11,1,0,398,672,2769805312,3673.0,11661.0,1870.0,17204.0,136.28,64.66,5703.0,1357.0,5655.0,12715.0,0.92,71.36,4392.0,20384.0,1984.0,26760.0,39.29,69.71,6007.0,13812.0,4121.0,23940.0,4.58,38.01,7058.0,33318.0,7960.0,48336.0,117.41,81.69,DG,DG,DG,DB,DG
2024-08-20 12:00:00,12,1,0,370,593,2363424768,4079.0,11576.0,2468.0,18123.0,136.6,64.44,5430.0,1272.0,5708.0,12410.0,0.9,70.08,4660.0,20956.0,2156.0,27772.0,38.13,70.46,5842.0,13407.0,4103.0,23352.0,4.56,38.05,6783.0,32208.0,8393.0,47384.0,120.34,81.1,DG,DG,DG,DB,DG
2024-08-20 13:00:00,13,1,0,446,656,2718351360,4093.0,10664.0,3064.0,17821.0,130.92,64.51,5266.0,1074.0,5716.0,12056.0,0.83,68.45,4824.0,20560.0,3148.0,28532.0,36.59,71.14,6414.0,12496.0,4764.0,23674.0,4.51,38.77,6815.0,29545.0,8594.0,44954.0,141.56,78.27,DG,DG,DG,DB,DG
2024-08-20 14:00:00,14,1,0,380,756,2401378304,4857.0,8624.0,2872.0,16353.0,150.74,59.49,5466.0,796.0,5686.0,11948.0,0.72,68.04,4812.0,19932.0,4088.0,28832.0,37.29,70.09,5724.0,10880.0,5587.0,22191.0,4.55,37.54,5484.0,24560.0,8603.0,38647.0,191.77,71.94,DG,DG,DG,DB,DG
2024-08-20 15:00:00,15,1,0,21,1242,2191433728,5509.0,5985.0,2226.0,13720.0,188.54,51.64,6012.0,489.0,5360.0,11861.0,0.59,67.56,4780.0,18080.0,4884.0,27744.0,41.26,69.22,5244.0,8263.0,6254.0,19761.0,4.69,34.54,3030.0,17717.0,9306.0,30053.0,240.03,66.16,DG,DG,DG,DB,DG
2024-08-20 16:00:00,16,1,0,37,189,50216960,7636.0,2771.0,1642.0,12049.0,224.07,45.74,6270.0,214.0,5022.0,11506.0,0.5,66.25,4744.0,17240.0,6128.0,28112.0,48.7,67.97,6109.0,5033.0,6745.0,17887.0,5.19,32.32,4882.0,10327.0,9034.0,24243.0,298.04,59.4,DB,DG,DG,DB,DG
2024-08-20 17:00:00,17,1,0,16,355,184000512,9631.0,494.0,1316.0,11441.0,250.51,42.71,6147.0,39.0,5226.0,11412.0,0.42,65.77,3728.0,13548.0,7860.0,25136.0,67.36,62.53,8458.0,1900.0,6833.0,17191.0,7.28,31.23,7386.0,3716.0,8280.0,19382.0,336.9,54.53,DB,DG,DG,DB,DG
2024-08-20 18:00:00,18,1,0,29,607,857980928,9724.0,5.0,1251.0,10980.0,257.36,41.38,5501.0,2.0,5742.0,11245.0,0.86,65.95,3232.0,6408.0,8912.0,18552.0,99.14,54.44,8626.0,495.0,7067.0,16188.0,7.22,30.01,8588.0,360.0,7725.0,16673.0,349.67,52.35,DB,DG,DG,DB,DG
2024-08-20 19:00:00,19,1,0,11,293,1265483776,8070.0,0.0,1115.0,9185.0,252.96,39.58,4733.0,1.0,5976.0,10710.0,1.08,64.76,5672.0,1108.0,9420.0,16200.0,112.86,51.61,8275.0,270.0,6955.0,15500.0,7.04,29.23,8621.0,25.0,8607.0,17253.0,345.29,52.33,DB,DG,DG,DB,DG
2024-08-20 20:00:00,20,1,0,123,1253,1101021184,6173.0,0.0,986.0,7159.0,252.69,36.59,3576.0,1.0,6045.0,9622.0,1.48,62.99,6144.0,668.0,10060.0,16872.0,109.63,52.09,7442.0,0.0,6949.0,14391.0,6.76,27.77,4954.0,7.0,10311.0,15272.0,324.14,53.05,DB,DG,DG,DB,DG
2024-08-20 21:00:00,21,1,0,156,204,318472192,5897.0,0.0,947.0,6844.0,246.33,37.22,3306.0,1.0,6165.0,9472.0,0.87,63.25,4800.0,612.0,10600.0,16012.0,101.35,51.63,6316.0,0.0,6495.0,12811.0,6.09,25.91,4009.0,11.0,11846.0,15866.0,298.5,56.06,DB,DG,DG,DB,DG
2024-08-20 22:00:00,22,1,0,13,158,38060032,5574.0,0.0,922.0,6496.0,229.24,38.88,3390.0,1.0,5860.0,9251.0,0.59,61.23,3576.0,604.0,10604.0,14784.0,89.02,51.75,5288.0,0.0,6685.0,11973.0,5.19,24.18,2470.0,11.0,14153.0,16634.0,255.55,59.12,DB,DG,DG,DB,DG
2024-08-20 23:00:00,23,1,0,13,73,71843840,4938.0,0.0,934.0,5872.0,234.29,38.99,3262.0,1.0,5717.0,8980.0,0.61,59.94,2504.0,512.0,10864.0,13880.0,83.75,51.92,6533.0,0.0,6895.0,13428.0,5.22,24.1,2520.0,17.0,15978.0,18515.0,212.59,64.15,DB,DG,DG,DB,DG
2024-08-21 00:00:00,0,2,0,10,155,36831232,4603.0,0.0,976.0,5579.0,237.78,38.24,3317.0,1.0,5695.0,9013.0,0.62,60.29,2292.0,512.0,10716.0,13520.0,80.69,50.85,6384.0,0.0,6215.0,12599.0,5.75,23.97,2581.0,11.0,17945.0,20537.0,196.42,65.91,DB,DG,DG,DB,DG
2024-08-21 01:00:00,1,2,0,11,63,20873216,4235.0,0.0,990.0,5225.0,232.83,37.8,3278.0,1.0,5603.0,8882.0,0.62,59.55,2052.0,508.0,10232.0,12792.0,81.85,49.0,5972.0,0.0,5597.0,11569.0,6.29,23.39,3134.0,6.0,19346.0,22486.0,187.11,67.69,DB,DG,DB,DB,DG
2024-08-21 02:00:00,2,2,0,17,146,6963200,3996.0,0.0,897.0,4893.0,233.01,36.0,3122.0,1.0,5654.0,8777.0,0.61,59.58,2200.0,524.0,9896.0,12620.0,80.07,48.86,6468.0,0.0,5157.0,11625.0,5.65,21.96,4660.0,9.0,20602.0,25271.0,200.36,66.32,DB,DG,DB,DB,DG
2024-08-21 03:00:00,3,2,0,5,43,18415616,4369.0,0.0,745.0,5114.0,235.37,36.07,3263.0,2.0,5763.0,9028.0,0.61,59.47,2272.0,396.0,9788.0,12456.0,81.63,48.05,6174.0,0.0,4571.0,10745.0,5.37,20.57,4186.0,7.0,20700.0,24893.0,201.09,66.13,DB,DG,DB,DB,DG
2024-08-21 04:00:00,4,2,0,11,140,5144576,6528.0,130.0,660.0,7318.0,227.82,40.47,3990.0,19.0,5808.0,9817.0,0.59,61.0,3016.0,280.0,9700.0,12996.0,85.49,47.82,5747.0,256.0,3762.0,9765.0,5.41,19.31,2953.0,43.0,23322.0,26318.0,191.95,67.73,DB,DG,DB,DB,DG
2024-08-21 05:00:00,5,2,0,6,65,29163520,7475.0,1910.0,572.0,9957.0,215.05,45.53,5838.0,108.0,5560.0,11506.0,0.46,63.75,2680.0,192.0,9968.0,12840.0,93.27,48.87,5156.0,690.0,3334.0,9180.0,5.16,19.14,4932.0,1693.0,23143.0,29768.0,191.94,70.38,DB,DG,DB,DB,DG
