timestamp,country,energy_type,generation_MW
2022-01-07 00:00:00+00:00,Italy,Hydro,1990.0
2022-01-07 00:00:00+00:00,Italy,Solar,0.0
2022-01-07 00:00:00+00:00,Italy,Wind,2294.0
2022-01-07 01:00:00+00:00,Italy,Hydro,2178.0
2022-01-07 01:00:00+00:00,Italy,Solar,0.0
2022-01-07 01:00:00+00:00,Italy,Wind,2532.0
2022-01-07 02:00:00+00:00,Italy,Hydro,2160.0
2022-01-07 02:00:00+00:00,Italy,Solar,0.0
2022-01-07 02:00:00+00:00,Italy,Wind,2711.0
2022-01-07 03:00:00+00:00,Italy,Hydro,2072.0
2022-01-07 03:00:00+00:00,Italy,Solar,0.0
2022-01-07 03:00:00+00:00,Italy,Wind,3106.0
2022-01-07 04:00:00+00:00,Italy,Hydro,2032.0
2022-01-07 04:00:00+00:00,Italy,Solar,0.0
2022-01-07 04:00:00+00:00,Italy,Wind,3479.0
2022-01-07 05:00:00+00:00,Italy,Hydro,2202.0
2022-01-07 05:00:00+00:00,Italy,Solar,0.0
2022-01-07 05:00:00+00:00,Italy,Wind,3749.0
2022-01-07 06:00:00+00:00,Italy,Hydro,3215.0
2022-01-07 06:00:00+00:00,Italy,Solar,10.0
2022-01-07 06:00:00+00:00,Italy,Wind,3681.0
2022-01-07 07:00:00+00:00,Italy,Hydro,4314.0
2022-01-07 07:00:00+00:00,Italy,Solar,573.0
2022-01-07 07:00:00+00:00,Italy,Wind,3725.0
2022-01-07 08:00:00+00:00,Italy,Hydro,4787.0
2022-01-07 08:00:00+00:00,Italy,Solar,2275.0
2022-01-07 08:00:00+00:00,Italy,Wind,3812.0
2022-01-07 09:00:00+00:00,Italy,Hydro,4334.0
2022-01-07 09:00:00+00:00,Italy,Solar,4440.0
2022-01-07 09:00:00+00:00,Italy,Wind,3605.0
2022-01-07 10:00:00+00:00,Italy,Hydro,3105.0
