timestamp,country,energy_type,generation_MW
2022-01-04 17:00:00+00:00,France,Hydro,9348
2022-01-04 17:00:00+00:00,France,Solar,0
2022-01-04 17:00:00+00:00,France,Wind,6863
2022-01-04 18:00:00+00:00,France,Hydro,9051
2022-01-04 18:00:00+00:00,France,Solar,0
2022-01-04 18:00:00+00:00,France,Wind,7921
2022-01-04 19:00:00+00:00,France,Hydro,7014
2022-01-04 19:00:00+00:00,France,Solar,0
2022-01-04 19:00:00+00:00,France,Wind,8442
2022-01-04 20:00:00+00:00,France,Hydro,7799
2022-01-04 20:00:00+00:00,France,Solar,0
2022-01-04 20:00:00+00:00,France,Wind,8446
2022-01-04 21:00:00+00:00,France,Hydro,8811
2022-01-04 21:00:00+00:00,France,Solar,0
2022-01-04 21:00:00+00:00,France,Wind,8810
2022-01-04 22:00:00+00:00,France,Hydro,9135
2022-01-04 22:00:00+00:00,France,Solar,0
2022-01-04 22:00:00+00:00,France,Wind,8594
2022-01-04 23:00:00+00:00,France,Hydro,9820
2022-01-04 23:00:00+00:00,France,Solar,0
2022-01-04 23:00:00+00:00,France,Wind,8247
2022-01-05 00:00:00+00:00,France,Hydro,9489
2022-01-05 00:00:00+00:00,France,Solar,0
2022-01-05 00:00:00+00:00,France,Wind,7699
2022-01-05 01:00:00+00:00,France,Hydro,9140
2022-01-05 01:00:00+00:00,France,Solar,0
2022-01-05 01:00:00+00:00,France,Wind,7110
2022-01-05 02:00:00+00:00,France,Hydro,9461
2022-01-05 02:00:00+00:00,France,Solar,0
2022-01-05 02:00:00+00:00,France,Wind,6979
2022-01-05 03:00:00+00:00,France,Hydro,9377
2022-01-05 03:00:00+00:00,France,Solar,0
2022-01-05 03:00:00+00:00,France,Wind,6953
2022-01-05 04:00:00+00:00,France,Hydro,8877
2022-01-05 04:00:00+00:00,France,Solar,0
2022-01-05 04:00:00+00:00,France,Wind,6442
2022-01-05 05:00:00+00:00,France,Hydro,8522
2022-01-05 05:00:00+00:00,France,Solar,0
2022-01-05 05:00:00+00:00,France,Wind,6359
2022-01-05 06:00:00+00:00,France,Hydro,7536
2022-01-05 06:00:00+00:00,France,Solar,0
2022-01-05 06:00:00+00:00,France,Wind,6259
2022-01-05 07:00:00+00:00,France,Hydro,9432
2022-01-05 07:00:00+00:00,France,Solar,242
2022-01-05 07:00:00+00:00,France,Wind,5871
2022-01-05 08:00:00+00:00,France,Hydro,9669
2022-01-05 08:00:00+00:00,France,Solar,883
2022-01-05 08:00:00+00:00,France,Wind,5555
2022-01-05 09:00:00+00:00,France,Hydro,9314
2022-01-05 09:00:00+00:00,France,Solar,2353
2022-01-05 09:00:00+00:00,France,Wind,5009
2022-01-05 10:00:00+00:00,France,Hydro,9534
2022-01-05 10:00:00+00:00,France,Solar,3542
2022-01-05 10:00:00+00:00,France,Wind,4665
2022-01-05 11:00:00+00:00,France,Hydro,9530
2022-01-05 11:00:00+00:00,France,Solar,4203
2022-01-05 11:00:00+00:00,France,Wind,4875
2022-01-05 12:00:00+00:00,France,Hydro,8857
2022-01-05 12:00:00+00:00,France,Solar,4165
2022-01-05 12:00:00+00:00,France,Wind,5034
2022-01-05 13:00:00+00:00,France,Hydro,7768
2022-01-05 13:00:00+00:00,France,Solar,3550
2022-01-05 13:00:00+00:00,France,Wind,4828
2022-01-05 14:00:00+00:00,France,Hydro,7921
2022-01-05 14:00:00+00:00,France,Solar,2157
2022-01-05 14:00:00+00:00,France,Wind,4515
2022-01-05 15:00:00+00:00,France,Hydro,8601
2022-01-05 15:00:00+00:00,France,Solar,795
2022-01-05 15:00:00+00:00,France,Wind,3882
2022-01-05 16:00:00+00:00,France,Hydro,10099
2022-01-05 16:00:00+00:00,France,Solar,218
2022-01-05 16:00:00+00:00,France,Wind,3446
2022-01-05 17:00:00+00:00,France,Hydro,11930
2022-01-05 17:00:00+00:00,France,Solar,0
2022-01-05 17:00:00+00:00,France,Wind,3520
2022-01-05 18:00:00+00:00,France,Hydro,12195
2022-01-05 18:00:00+00:00,France,Solar,0
2022-01-05 18:00:00+00:00,France,Wind,3676
2022-01-05 19:00:00+00:00,France,Hydro,10658
2022-01-05 19:00:00+00:00,France,Solar,0
2022-01-05 19:00:00+00:00,France,Wind,3777
2022-01-05 20:00:00+00:00,France,Hydro,8866
2022-01-05 20:00:00+00:00,France,Solar,0
2022-01-05 20:00:00+00:00,France,Wind,3842
2022-01-05 21:00:00+00:00,France,Hydro,7811
2022-01-05 21:00:00+00:00,France,Solar,0
2022-01-05 21:00:00+00:00,France,Wind,3917
2022-01-05 22:00:00+00:00,France,Hydro,7329
2022-01-05 22:00:00+00:00,France,Solar,0
2022-01-05 22:00:00+00:00,France,Wind,3831
2022-01-05 23:00:00+00:00,France,Hydro,6896
2022-01-05 23:00:00+00:00,France,Solar,0
2022-01-05 23:00:00+00:00,France,Wind,3565
2022-01-06 00:00:00+00:00,France,Hydro,7899
