Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-05-22 13:00:00,Italy,Italy,IT,104.66,142.32,80.93,75.05,,false,
2024-05-22 14:00:00,Italy,Italy,IT,118.19,160.57,77.33,70.94,,false,
2024-05-22 15:00:00,Italy,Italy,IT,132.37,177.46,74.5,67.77,,false,
2024-05-22 16:00:00,Italy,Italy,IT,158.82,208.29,68.79,61.46,,false,
2024-05-22 17:00:00,Italy,Italy,IT,185.73,233.63,64.91,57.75,,false,
2024-05-22 18:00:00,Italy,Italy,IT,201.94,247.19,63.18,55.9,,false,
2024-05-22 19:00:00,Italy,Italy,IT,202.71,252.18,61.96,54.64,,false,
2024-05-22 20:00:00,Italy,Italy,IT,187.3,240.02,63.81,55.07,,false,
2024-05-22 21:00:00,Italy,Italy,IT,175.99,229.72,65.57,55.84,,false,
2024-05-22 22:00:00,Italy,Italy,IT,157.54,205.36,69.77,58.25,,false,
2024-05-22 23:00:00,Italy,Italy,IT,143.55,193.6,71.09,58.24,,false,
2024-05-23 00:00:00,Italy,Italy,IT,143.88,194.42,71.04,57.56,,false,
2024-05-23 01:00:00,Italy,Italy,IT,146.2,197.14,70.64,57.68,,false,
2024-05-23 02:00:00,Italy,Italy,IT,148.82,197.97,70.68,58.23,,false,
2024-05-23 03:00:00,Italy,Italy,IT,155.53,204.69,69.59,57.68,,false,
2024-05-23 04:00:00,Italy,Italy,IT,167.3,218.55,66.72,56.56,,false,
2024-05-23 05:00:00,Italy,Italy,IT,172.13,222.44,65.95,57.94,,false,
2024-05-23 06:00:00,Italy,Italy,IT,158.44,205.53,69.05,61.74,,false,
2024-05-23 07:00:00,Italy,Italy,IT,139.43,186.95,72.36,64.82,,false,
2024-05-23 08:00:00,Italy,Italy,IT,125.96,172.45,75.15,67.94,,false,
2024-05-23 09:00:00,Italy,Italy,IT,115.29,160.22,77.55,70.46,,false,
2024-05-23 10:00:00,Italy,Italy,IT,104.44,149.21,79.55,72.8,,false,
2024-05-23 11:00:00,Italy,Italy,IT,102.13,148.56,79.28,72.34,,false,
2024-05-23 12:00:00,Italy,Italy,IT,113.93,157.06,78.26,71.54,,false,
2024-05-23 13:00:00,Italy,Italy,IT,117.62,161.79,77.3,69.74,,false,
2024-05-23 14:00:00,Italy,Italy,IT,127.01,173.88,74.66,67.19,,false,
2024-05-23 15:00:00,Italy,Italy,IT,142.58,193.05,70.76,63.44,,false,
2024-05-23 16:00:00,Italy,Italy,IT,179.57,233.66,63.21,55.33,,false,
2024-05-23 17:00:00,Italy,Italy,IT,214.73,268.4,57.36,50.41,,false,
2024-05-23 18:00:00,Italy,Italy,IT,232.89,287.72,54.17,47.63,,false,
2024-05-23 19:00:00,Italy,Italy,IT,228.69,290.27,52.77,46.0,,false,
2024-05-23 20:00:00,Italy,Italy,IT,224.94,291.05,52.29,44.79,,false,
2024-05-23 21:00:00,Italy,Italy,IT,205.6,266.15,57.38,47.83,,false,
2024-05-23 22:00:00,Italy,Italy,IT,188.43,245.0,61.81,50.7,,false,
2024-05-23 23:00:00,Italy,Italy,IT,181.04,234.83,64.25,51.86,,false,
2024-05-24 00:00:00,Italy,Italy,IT,179.42,232.8,64.81,51.88,,false,
2024-05-24 01:00:00,Italy,Italy,IT,175.45,233.38,64.01,50.9,,false,
2024-05-24 02:00:00,Italy,Italy,IT,177.49,236.11,63.44,50.54,,false,
2024-05-24 03:00:00,Italy,Italy,IT,182.39,237.49,63.71,52.0,,false,
2024-05-24 04:00:00,Italy,Italy,IT,190.05,246.05,61.7,51.52,,false,
2024-05-24 05:00:00,Italy,Italy,IT,187.15,236.99,64.08,55.78,,false,
2024-05-24 06:00:00,Italy,Italy,IT,164.51,209.87,68.74,61.6,,false,
2024-05-24 07:00:00,Italy,Italy,IT,142.42,192.55,70.96,64.42,,false,
2024-05-24 08:00:00,Italy,Italy,IT,122.02,167.97,76.0,69.5,,false,
2024-05-24 09:00:00,Italy,Italy,IT,111.19,156.27,78.21,71.92,,false,
2024-05-24 10:00:00,Italy,Italy,IT,102.53,149.11,79.33,73.29,,false,
2024-05-24 11:00:00,Italy,Italy,IT,103.38,149.95,79.32,73.23,,false,
2024-05-24 12:00:00,Italy,Italy,IT,111.15,160.21,77.21,70.78,,false,
2024-05-24 13:00:00,Italy,Italy,IT,121.65,168.86,76.05,69.46,,false,
2024-05-24 14:00:00,Italy,Italy,IT,142.08,187.83,73.13,66.05,,false,
2024-05-24 15:00:00,Italy,Italy,IT,168.33,218.45,67.42,60.16,,false,
2024-05-24 16:00:00,Italy,Italy,IT,196.27,253.43,60.43,52.71,,false,
2024-05-24 17:00:00,Italy,Italy,IT,218.87,278.98,55.51,47.53,,false,
2024-05-24 18:00:00,Italy,Italy,IT,233.69,286.86,55.29,47.89,,false,
2024-05-24 19:00:00,Italy,Italy,IT,227.1,283.4,55.43,47.8,,false,
2024-05-24 20:00:00,Italy,Italy,IT,221.47,282.75,55.16,46.91,,false,
2024-05-24 21:00:00,Italy,Italy,IT,218.53,281.18,55.39,46.45,,false,
2024-05-24 22:00:00,Italy,Italy,IT,208.05,265.08,58.95,48.87,,false,
2024-05-24 23:00:00,Italy,Italy,IT,204.24,259.8,60.31,49.9,,false,
2024-05-25 00:00:00,Italy,Italy,IT,196.05,251.83,61.54,50.44,,false,
2024-05-25 01:00:00,Italy,Italy,IT,195.63,251.8,61.58,50.12,,false,
2024-05-25 02:00:00,Italy,Italy,IT,188.7,241.97,63.79,51.88,,false,
2024-05-25 03:00:00,Italy,Italy,IT,189.6,243.31,63.44,51.36,,false,
2024-05-25 04:00:00,Italy,Italy,IT,178.25,229.48,65.74,54.07,,false,
2024-05-25 05:00:00,Italy,Italy,IT,160.59,208.41,69.46,58.63,,false,
2024-05-25 06:00:00,Italy,Italy,IT,143.61,189.46,72.64,63.9,,false,
2024-05-25 07:00:00,Italy,Italy,IT,129.4,174.0,75.71,68.23,,false,
2024-05-25 08:00:00,Italy,Italy,IT,121.0,165.69,77.39,71.64,,false,
2024-05-25 09:00:00,Italy,Italy,IT,117.55,163.12,77.93,73.8,,false,
2024-05-25 10:00:00,Italy,Italy,IT,108.16,156.74,78.52,74.7,,false,
2024-05-25 11:00:00,Italy,Italy,IT,108.19,157.12,78.45,75.19,,false,
2024-05-25 12:00:00,Italy,Italy,IT,126.59,174.05,76.02,73.28,,false,
2024-05-25 13:00:00,Italy,Italy,IT,131.04,176.69,75.97,72.31,,false,
2024-05-25 14:00:00,Italy,Italy,IT,125.2,172.36,76.37,70.53,,false,
2024-05-25 15:00:00,Italy,Italy,IT,134.35,184.4,73.98,66.35,,false,
2024-05-25 16:00:00,Italy,Italy,IT,153.91,202.74,70.42,62.03,,false,
2024-05-25 17:00:00,Italy,Italy,IT,181.65,234.12,64.26,55.81,,false,
2024-05-25 18:00:00,Italy,Italy,IT,202.48,250.93,62.16,53.81,,false,
2024-05-25 19:00:00,Italy,Italy,IT,199.44,252.32,61.4,52.82,,false,
2024-05-25 20:00:00,Italy,Italy,IT,194.48,251.14,61.21,52.52,,false,
2024-05-25 21:00:00,Italy,Italy,IT,186.64,239.62,64.33,54.96,,false,
2024-05-25 22:00:00,Italy,Italy,IT,170.8,221.62,67.41,57.86,,false,
2024-05-25 23:00:00,Italy,Italy,IT,151.72,195.83,72.52,62.22,,false,
2024-05-26 00:00:00,Italy,Italy,IT,148.35,189.39,74.32,63.09,,false,
2024-05-26 01:00:00,Italy,Italy,IT,144.56,188.58,74.18,63.09,,false,
2024-05-26 02:00:00,Italy,Italy,IT,138.16,177.9,76.72,65.22,,false,
2024-05-26 03:00:00,Italy,Italy,IT,146.16,191.51,73.61,63.04,,false,
2024-05-26 04:00:00,Italy,Italy,IT,143.37,189.18,73.95,64.51,,false,
2024-05-26 05:00:00,Italy,Italy,IT,129.44,172.37,77.11,70.55,,false,
2024-05-26 06:00:00,Italy,Italy,IT,103.54,142.83,82.55,78.31,,false,
2024-05-26 07:00:00,Italy,Italy,IT,70.02,110.76,86.89,84.23,,false,
2024-05-26 08:00:00,Italy,Italy,IT,63.96,105.43,87.85,86.55,,false,
2024-05-26 09:00:00,Italy,Italy,IT,68.2,111.12,86.8,86.4,,false,
2024-05-26 10:00:00,Italy,Italy,IT,66.84,109.88,87.16,86.71,,false,
2024-05-26 11:00:00,Italy,Italy,IT,61.95,104.55,87.95,87.14,,false,
2024-05-26 12:00:00,Italy,Italy,IT,67.2,111.11,86.7,85.3,,false,
2024-05-26 13:00:00,Italy,Italy,IT,72.25,117.08,85.68,84.18,,false,
2024-05-26 14:00:00,Italy,Italy,IT,79.94,125.84,83.93,81.15,,false,
2024-05-26 15:00:00,Italy,Italy,IT,96.33,142.61,81.16,77.07,,false,
2024-05-26 16:00:00,Italy,Italy,IT,119.44,166.25,76.65,70.44,,false,
2024-05-26 17:00:00,Italy,Italy,IT,153.98,195.16,72.74,65.02,,false,
2024-05-26 18:00:00,Italy,Italy,IT,174.01,212.94,70.15,61.38,,false,
2024-05-26 19:00:00,Italy,Italy,IT,176.66,215.15,69.88,60.27,,false,
2024-05-26 20:00:00,Italy,Italy,IT,173.58,215.87,69.51,59.6,,false,
2024-05-26 21:00:00,Italy,Italy,IT,170.15,221.85,67.16,56.58,,false,
2024-05-26 22:00:00,Italy,Italy,IT,156.09,211.76,68.27,55.08,,false,
2024-05-26 23:00:00,Italy,Italy,IT,150.51,199.68,71.67,57.33,,false,
2024-05-27 00:00:00,Italy,Italy,IT,148.2,198.27,72.06,57.91,,false,
2024-05-27 01:00:00,Italy,Italy,IT,147.95,201.96,70.94,56.73,,false,
2024-05-27 02:00:00,Italy,Italy,IT,145.14,198.02,71.58,57.2,,false,
2024-05-27 03:00:00,Italy,Italy,IT,154.3,202.85,71.03,57.69,,false,
2024-05-27 04:00:00,Italy,Italy,IT,160.99,209.76,69.29,58.03,,false,
2024-05-27 05:00:00,Italy,Italy,IT,170.5,216.78,68.3,59.77,,false,
2024-05-27 06:00:00,Italy,Italy,IT,162.48,208.51,69.26,61.86,,false,
2024-05-27 07:00:00,Italy,Italy,IT,148.41,194.24,71.85,64.63,,false,
2024-05-27 08:00:00,Italy,Italy,IT,132.29,178.71,74.66,67.38,,false,
2024-05-27 09:00:00,Italy,Italy,IT,119.03,164.36,77.19,69.75,,false,
2024-05-27 10:00:00,Italy,Italy,IT,114.72,159.79,78.02,70.91,,false,
2024-05-27 11:00:00,Italy,Italy,IT,110.73,155.12,78.84,71.72,,false,
2024-05-27 12:00:00,Italy,Italy,IT,115.73,160.92,77.59,70.85,,false,
2024-05-27 13:00:00,Italy,Italy,IT,128.42,175.44,74.78,68.07,,false,
2024-05-27 14:00:00,Italy,Italy,IT,150.15,200.46,70.16,63.5,,false,
2024-05-27 15:00:00,Italy,Italy,IT,177.46,230.44,64.63,58.32,,false,
2024-05-27 16:00:00,Italy,Italy,IT,215.34,275.0,56.12,50.13,,false,
2024-05-27 17:00:00,Italy,Italy,IT,236.08,292.45,53.64,47.51,,false,
2024-05-27 18:00:00,Italy,Italy,IT,241.21,296.06,53.3,46.78,,false,
2024-05-27 19:00:00,Italy,Italy,IT,241.98,296.47,53.56,46.41,,false,
2024-05-27 20:00:00,Italy,Italy,IT,230.63,296.97,51.71,43.45,,false,
2024-05-27 21:00:00,Italy,Italy,IT,224.05,290.66,52.8,44.04,,false,
2024-05-27 22:00:00,Italy,Italy,IT,209.6,268.49,57.92,47.19,,false,
2024-05-27 23:00:00,Italy,Italy,IT,198.73,259.71,59.2,47.46,,false,
2024-05-28 00:00:00,Italy,Italy,IT,194.01,253.2,60.71,48.53,,false,
2024-05-28 01:00:00,Italy,Italy,IT,189.81,248.5,61.68,48.96,,false,
2024-05-28 02:00:00,Italy,Italy,IT,186.11,245.12,61.96,49.61,,false,
2024-05-28 03:00:00,Italy,Italy,IT,191.48,251.81,60.59,49.11,,false,
2024-05-28 04:00:00,Italy,Italy,IT,200.5,260.77,58.71,49.86,,false,
2024-05-28 05:00:00,Italy,Italy,IT,195.29,251.1,60.73,53.3,,false,
2024-05-28 06:00:00,Italy,Italy,IT,184.69,237.02,63.27,56.73,,false,
2024-05-28 07:00:00,Italy,Italy,IT,170.71,224.87,65.28,59.36,,false,
2024-05-28 08:00:00,Italy,Italy,IT,156.13,209.16,68.39,62.9,,false,
2024-05-28 09:00:00,Italy,Italy,IT,146.39,198.37,70.48,65.35,,false,
2024-05-28 10:00:00,Italy,Italy,IT,132.77,184.46,72.81,67.32,,false,
2024-05-28 11:00:00,Italy,Italy,IT,125.49,175.51,74.46,69.02,,false,
2024-05-28 12:00:00,Italy,Italy,IT,126.32,176.27,74.37,69.3,,false,
2024-05-28 13:00:00,Italy,Italy,IT,127.25,179.03,73.46,68.12,,false,
2024-05-28 14:00:00,Italy,Italy,IT,140.86,193.92,70.93,65.19,,false,
2024-05-28 15:00:00,Italy,Italy,IT,161.95,215.64,67.11,61.69,,false,
2024-05-28 16:00:00,Italy,Italy,IT,198.26,257.1,59.33,53.73,,false,
2024-05-28 17:00:00,Italy,Italy,IT,225.03,284.43,54.75,48.3,,false,
2024-05-28 18:00:00,Italy,Italy,IT,240.6,294.51,53.94,47.42,,false,
2024-05-28 19:00:00,Italy,Italy,IT,234.22,291.21,54.23,46.53,,false,
2024-05-28 20:00:00,Italy,Italy,IT,235.39,300.54,51.74,43.8,,false,
2024-05-28 21:00:00,Italy,Italy,IT,221.35,283.92,55.16,46.16,,false,
2024-05-28 22:00:00,Italy,Italy,IT,215.12,276.08,56.92,46.47,,false,
2024-05-28 23:00:00,Italy,Italy,IT,211.65,273.25,57.4,46.09,,false,
2024-05-29 00:00:00,Italy,Italy,IT,209.37,270.7,58.02,46.4,,false,
2024-05-29 01:00:00,Italy,Italy,IT,211.51,273.55,57.72,45.87,,false,
2024-05-29 02:00:00,Italy,Italy,IT,216.34,283.83,55.22,43.81,,false,
2024-05-29 03:00:00,Italy,Italy,IT,217.25,280.49,56.16,45.08,,false,
2024-05-29 04:00:00,Italy,Italy,IT,219.6,281.61,55.77,46.18,,false,
2024-05-29 05:00:00,Italy,Italy,IT,209.65,265.82,58.85,50.87,,false,
2024-05-29 06:00:00,Italy,Italy,IT,191.41,246.4,61.86,54.98,,false,
2024-05-29 07:00:00,Italy,Italy,IT,171.7,228.1,64.76,58.06,,false,
2024-05-29 08:00:00,Italy,Italy,IT,149.68,201.55,70.02,63.4,,false,
2024-05-29 09:00:00,Italy,Italy,IT,140.71,192.36,71.86,65.38,,false,
2024-05-29 10:00:00,Italy,Italy,IT,135.85,187.2,72.78,66.51,,false,
2024-05-29 11:00:00,Italy,Italy,IT,125.37,176.11,74.51,67.75,,false,
2024-05-29 12:00:00,Italy,Italy,IT,134.24,186.86,72.42,65.73,,false,
2024-05-29 13:00:00,Italy,Italy,IT,144.65,196.48,70.81,63.99,,false,
2024-05-29 14:00:00,Italy,Italy,IT,161.12,215.07,67.41,60.42,,false,
2024-05-29 15:00:00,Italy,Italy,IT,180.14,237.78,62.95,55.65,,false,
2024-05-29 16:00:00,Italy,Italy,IT,210.02,272.33,55.97,48.78,,false,
2024-05-29 17:00:00,Italy,Italy,IT,234.47,294.87,52.11,45.04,,false,
2024-05-29 18:00:00,Italy,Italy,IT,245.06,301.38,51.77,45.11,,false,
2024-05-29 19:00:00,Italy,Italy,IT,246.34,305.97,50.77,43.76,,false,
2024-05-29 20:00:00,Italy,Italy,IT,244.18,307.54,50.3,43.18,,false,
2024-05-29 21:00:00,Italy,Italy,IT,228.6,292.58,53.02,44.38,,false,
2024-05-29 22:00:00,Italy,Italy,IT,217.49,280.78,55.29,45.27,,false,
2024-05-29 23:00:00,Italy,Italy,IT,211.04,273.81,56.65,46.09,,false,
2024-05-30 00:00:00,Italy,Italy,IT,208.72,272.26,56.81,45.42,,false,
2024-05-30 01:00:00,Italy,Italy,IT,209.96,273.77,56.56,44.98,,false,
2024-05-30 02:00:00,Italy,Italy,IT,204.67,267.32,57.8,46.53,,false,
2024-05-30 03:00:00,Italy,Italy,IT,204.37,265.2,58.26,47.48,,false,
2024-05-30 04:00:00,Italy,Italy,IT,199.36,258.47,59.23,50.14,,false,
2024-05-30 05:00:00,Italy,Italy,IT,193.13,247.7,61.37,53.49,,false,
2024-05-30 06:00:00,Italy,Italy,IT,183.43,235.87,63.59,56.79,,false,
2024-05-30 07:00:00,Italy,Italy,IT,177.3,229.74,65.12,59.01,,false,
2024-05-30 08:00:00,Italy,Italy,IT,161.66,214.16,67.8,61.69,,false,
2024-05-30 09:00:00,Italy,Italy,IT,149.3,201.54,70.09,64.2,,false,
2024-05-30 10:00:00,Italy,Italy,IT,131.97,183.01,73.39,67.23,,false,
2024-05-30 11:00:00,Italy,Italy,IT,126.25,176.18,74.58,68.12,,false,
2024-05-30 12:00:00,Italy,Italy,IT,133.56,182.14,73.56,67.41,,false,
2024-05-30 13:00:00,Italy,Italy,IT,133.86,182.05,73.3,66.91,,false,
2024-05-30 14:00:00,Italy,Italy,IT,134.47,182.29,73.24,66.72,,false,
2024-05-30 15:00:00,Italy,Italy,IT,152.72,204.4,69.14,62.79,,false,
2024-05-30 16:00:00,Italy,Italy,IT,187.58,243.74,61.68,56.1,,false,
2024-05-30 17:00:00,Italy,Italy,IT,202.4,255.44,60.18,54.14,,false,
2024-05-30 18:00:00,Italy,Italy,IT,211.63,260.36,60.3,53.66,,false,
2024-05-30 19:00:00,Italy,Italy,IT,210.32,261.74,59.53,52.57,,false,
2024-05-30 20:00:00,Italy,Italy,IT,200.53,257.84,59.63,52.33,,false,
2024-05-30 21:00:00,Italy,Italy,IT,188.52,243.34,62.74,54.44,,false,
2024-05-30 22:00:00,Italy,Italy,IT,173.43,224.99,66.25,56.21,,false,
2024-05-30 23:00:00,Italy,Italy,IT,165.09,215.72,68.22,57.84,,false,
2024-05-31 00:00:00,Italy,Italy,IT,160.36,210.3,69.48,59.08,,false,
2024-05-31 01:00:00,Italy,Italy,IT,151.84,200.12,71.4,60.93,,false,
2024-05-31 02:00:00,Italy,Italy,IT,144.12,190.21,73.19,62.47,,false,
2024-05-31 03:00:00,Italy,Italy,IT,153.94,201.59,70.88,60.82,,false,
2024-05-31 04:00:00,Italy,Italy,IT,160.24,207.84,69.46,61.18,,false,
2024-05-31 05:00:00,Italy,Italy,IT,159.93,201.43,71.12,63.38,,false,
2024-05-31 06:00:00,Italy,Italy,IT,157.28,192.79,73.55,67.28,,false,
2024-05-31 07:00:00,Italy,Italy,IT,141.51,179.05,75.33,69.32,,false,
2024-05-31 08:00:00,Italy,Italy,IT,124.46,166.85,76.76,70.91,,false,
2024-05-31 09:00:00,Italy,Italy,IT,108.97,149.77,79.73,74.21,,false,
2024-05-31 10:00:00,Italy,Italy,IT,104.95,147.69,79.63,74.42,,false,
2024-05-31 11:00:00,Italy,Italy,IT,102.94,145.09,80.12,74.65,,false,
2024-05-31 12:00:00,Italy,Italy,IT,103.09,144.23,80.46,74.5,,false,
2024-05-31 13:00:00,Italy,Italy,IT,105.07,149.83,78.87,72.49,,false,
2024-05-31 14:00:00,Italy,Italy,IT,113.25,155.25,78.47,71.96,,false,
2024-05-31 15:00:00,Italy,Italy,IT,129.54,174.64,74.77,68.31,,false,
2024-05-31 16:00:00,Italy,Italy,IT,156.55,205.57,69.08,63.05,,false,
2024-05-31 17:00:00,Italy,Italy,IT,177.55,223.44,66.68,59.79,,false,
2024-05-31 18:00:00,Italy,Italy,IT,192.96,236.96,64.9,57.5,,false,
2024-05-31 19:00:00,Italy,Italy,IT,199.61,244.35,64.03,56.56,,false,
2024-05-31 20:00:00,Italy,Italy,IT,189.79,239.27,64.53,56.43,,false,
2024-05-31 21:00:00,Italy,Italy,IT,188.12,240.64,63.91,55.36,,false,
2024-05-31 22:00:00,Italy,Italy,IT,154.96,201.25,70.83,61.21,,false,
2024-05-31 23:00:00,Italy,Italy,IT,138.28,181.56,74.64,64.67,,false,
2024-06-01 00:00:00,Italy,Italy,IT,127.61,168.99,77.0,65.81,,false,
2024-06-01 01:00:00,Italy,Italy,IT,131.24,172.6,76.66,65.66,,false,
2024-06-01 02:00:00,Italy,Italy,IT,134.06,176.36,76.09,65.04,,false,
2024-06-01 03:00:00,Italy,Italy,IT,140.34,183.05,75.07,64.08,,false,
2024-06-01 04:00:00,Italy,Italy,IT,140.91,184.07,75.08,64.72,,false,
2024-06-01 05:00:00,Italy,Italy,IT,138.61,181.15,75.49,66.21,,false,
2024-06-01 06:00:00,Italy,Italy,IT,126.55,168.91,77.16,70.25,,false,
2024-06-01 07:00:00,Italy,Italy,IT,109.37,150.52,80.4,75.44,,false,
2024-06-01 08:00:00,Italy,Italy,IT,99.85,140.98,82.15,79.06,,false,
2024-06-01 09:00:00,Italy,Italy,IT,85.25,127.85,83.74,81.15,,false,
2024-06-01 10:00:00,Italy,Italy,IT,79.53,121.75,84.71,82.8,,false,
2024-06-01 11:00:00,Italy,Italy,IT,79.93,122.44,84.7,82.83,,false,
2024-06-01 12:00:00,Italy,Italy,IT,86.62,130.93,83.27,81.21,,false,
2024-06-01 13:00:00,Italy,Italy,IT,87.45,131.47,83.22,80.6,,false,
2024-06-01 14:00:00,Italy,Italy,IT,106.39,154.37,78.92,75.47,,false,
2024-06-01 15:00:00,Italy,Italy,IT,132.71,180.43,74.75,70.15,,false,
2024-06-01 16:00:00,Italy,Italy,IT,158.87,205.56,70.56,64.58,,false,
2024-06-01 17:00:00,Italy,Italy,IT,181.62,230.54,65.76,58.6,,false,
2024-06-01 18:00:00,Italy,Italy,IT,190.38,234.42,65.9,58.01,,false,
2024-06-01 19:00:00,Italy,Italy,IT,187.14,236.87,64.87,56.47,,false,
2024-06-01 20:00:00,Italy,Italy,IT,175.6,224.71,67.22,57.46,,false,
2024-06-01 21:00:00,Italy,Italy,IT,176.45,226.96,66.86,56.79,,false,
2024-06-01 22:00:00,Italy,Italy,IT,169.9,219.23,68.28,58.68,,false,
2024-06-01 23:00:00,Italy,Italy,IT,171.39,221.25,68.26,57.84,,false,
2024-06-02 00:00:00,Italy,Italy,IT,171.78,223.42,67.8,57.46,,false,
2024-06-02 01:00:00,Italy,Italy,IT,179.21,230.62,66.84,56.63,,false,
2024-06-02 02:00:00,Italy,Italy,IT,181.31,232.3,66.76,56.41,,false,
2024-06-02 03:00:00,Italy,Italy,IT,184.81,235.49,66.45,56.31,,false,
2024-06-02 04:00:00,Italy,Italy,IT,177.13,229.46,67.31,58.07,,false,
2024-06-02 05:00:00,Italy,Italy,IT,157.36,200.77,73.34,65.4,,false,
2024-06-02 06:00:00,Italy,Italy,IT,135.21,178.72,76.49,70.34,,false,
2024-06-02 07:00:00,Italy,Italy,IT,116.93,161.69,78.59,74.21,,false,
2024-06-02 08:00:00,Italy,Italy,IT,103.08,148.84,80.63,77.28,,false,
2024-06-02 09:00:00,Italy,Italy,IT,93.23,139.37,82.03,79.96,,false,
2024-06-02 10:00:00,Italy,Italy,IT,90.82,136.64,82.4,80.42,,false,
2024-06-02 11:00:00,Italy,Italy,IT,82.61,126.68,84.3,82.74,,false,
2024-06-02 12:00:00,Italy,Italy,IT,84.04,127.91,83.85,82.43,,false,
2024-06-02 13:00:00,Italy,Italy,IT,86.05,129.52,83.48,81.3,,false,
2024-06-02 14:00:00,Italy,Italy,IT,96.8,142.76,80.7,77.26,,false,
2024-06-02 15:00:00,Italy,Italy,IT,127.19,177.1,74.69,69.96,,false,
2024-06-02 16:00:00,Italy,Italy,IT,167.86,214.12,69.17,63.56,,false,
2024-06-02 17:00:00,Italy,Italy,IT,187.65,236.75,64.64,57.9,,false,
2024-06-02 18:00:00,Italy,Italy,IT,196.15,241.47,64.5,56.26,,false,
2024-06-02 19:00:00,Italy,Italy,IT,203.77,246.52,64.5,55.01,,false,
2024-06-02 20:00:00,Italy,Italy,IT,199.83,244.32,64.78,55.21,,false,
2024-06-02 21:00:00,Italy,Italy,IT,191.84,238.05,65.73,56.11,,false,
2024-06-02 22:00:00,Italy,Italy,IT,187.36,240.55,64.62,54.72,,false,
2024-06-02 23:00:00,Italy,Italy,IT,182.08,236.37,65.24,54.36,,false,
2024-06-03 00:00:00,Italy,Italy,IT,177.74,232.38,65.97,55.16,,false,
2024-06-03 01:00:00,Italy,Italy,IT,173.72,228.75,66.43,55.23,,false,
2024-06-03 02:00:00,Italy,Italy,IT,172.64,223.98,67.57,56.37,,false,
2024-06-03 03:00:00,Italy,Italy,IT,182.35,234.13,65.48,55.14,,false,
2024-06-03 04:00:00,Italy,Italy,IT,196.75,249.1,62.26,53.04,,false,
2024-06-03 05:00:00,Italy,Italy,IT,201.58,248.54,62.57,55.53,,false,
2024-06-03 06:00:00,Italy,Italy,IT,193.88,238.71,64.47,58.18,,false,
2024-06-03 07:00:00,Italy,Italy,IT,174.79,220.54,67.2,61.83,,false,
2024-06-03 08:00:00,Italy,Italy,IT,152.94,200.45,70.2,65.33,,false,
2024-06-03 09:00:00,Italy,Italy,IT,127.24,170.37,75.9,71.34,,false,
2024-06-03 10:00:00,Italy,Italy,IT,105.1,150.02,79.13,74.53,,false,
2024-06-03 11:00:00,Italy,Italy,IT,98.67,143.94,79.88,74.9,,false,
2024-06-03 12:00:00,Italy,Italy,IT,101.84,148.09,78.88,73.64,,false,
2024-06-03 13:00:00,Italy,Italy,IT,109.5,157.11,77.07,71.61,,false,
2024-06-03 14:00:00,Italy,Italy,IT,128.71,177.17,73.74,68.32,,false,
2024-06-03 15:00:00,Italy,Italy,IT,154.49,207.42,67.96,62.98,,false,
2024-06-03 16:00:00,Italy,Italy,IT,191.76,250.7,59.76,54.95,,false,
2024-06-03 17:00:00,Italy,Italy,IT,222.56,286.02,52.82,47.89,,false,
2024-06-03 18:00:00,Italy,Italy,IT,235.35,297.78,51.13,45.88,,false,
2024-06-03 19:00:00,Italy,Italy,IT,252.4,314.33,48.79,43.67,,false,
2024-06-03 20:00:00,Italy,Italy,IT,250.68,315.94,48.32,42.96,,false,
2024-06-03 21:00:00,Italy,Italy,IT,247.91,316.25,48.01,42.17,,false,
2024-06-03 22:00:00,Italy,Italy,IT,211.71,271.34,57.25,48.56,,false,
2024-06-03 23:00:00,Italy,Italy,IT,206.87,266.13,58.24,48.57,,false,
2024-06-04 00:00:00,Italy,Italy,IT,205.55,266.54,58.11,48.39,,false,
2024-06-04 01:00:00,Italy,Italy,IT,198.19,259.41,59.29,48.91,,false,
2024-06-04 02:00:00,Italy,Italy,IT,198.96,259.88,59.16,48.8,,false,
2024-06-04 03:00:00,Italy,Italy,IT,201.36,258.67,59.57,49.47,,false,
2024-06-04 04:00:00,Italy,Italy,IT,211.94,272.08,56.7,48.77,,false,
2024-06-04 05:00:00,Italy,Italy,IT,217.05,273.97,56.46,51.36,,false,
2024-06-04 06:00:00,Italy,Italy,IT,193.76,248.48,60.99,56.29,,false,
2024-06-04 07:00:00,Italy,Italy,IT,168.96,221.59,66.07,60.84,,false,
2024-06-04 08:00:00,Italy,Italy,IT,151.77,203.56,69.3,64.03,,false,
2024-06-04 09:00:00,Italy,Italy,IT,139.87,188.11,72.5,66.95,,false,
2024-06-04 10:00:00,Italy,Italy,IT,121.69,164.02,77.47,71.83,,false,
2024-06-04 11:00:00,Italy,Italy,IT,116.12,162.13,77.16,71.37,,false,
2024-06-04 12:00:00,Italy,Italy,IT,130.79,177.02,74.64,70.25,,false,
2024-06-04 13:00:00,Italy,Italy,IT,143.59,191.47,71.82,66.23,,false,
2024-06-04 14:00:00,Italy,Italy,IT,155.5,205.83,69.0,63.27,,false,
2024-06-04 15:00:00,Italy,Italy,IT,182.52,238.43,62.66,56.98,,false,
